app_id,domain_blocklist,cat_blocklist,exemptions,error
62fca664c48903a6689672c4,[],[],[],
5c88efab1c2e1f6eb4ca10cc,[],[],[],
66e9622858fb9d52b9a34d4b,[],[],[],
589b92f26beaa884180003d3,[],[],[],
5e6868c8ffd487601beebc7a,[],[],[],
61fd167eb969e9afd12d5161,[],[],[],
677e35a5d7a0b145879b00a7,[],[],[],
5b99403f45e58040ccdd7177,[],[],[],
66851b564d981e89bb8afc00,[],[],[],
67978c1bc1d0e427bfd009bc,[],[],[],
64055668fe5d0fc275c5880f,[],[],[],
66bc490b4b6b3aa2763d2683,[],[],[],
69e0a6fab6a93be17be970f3,[],[],[],
6385c45b882d129fcf7cb6d9,[],[],[],
67d28cc1043308f88f90f139,[],[],[],
6103ceacdf8b0d54672519dc,[],[],[],
64085e4000b0a652d3aaf1b5,[],[],[],
6384938d1e0c734133a722a4,[],[],[],
